,image_num,trap_num,time_num,total_objs,obj_num,detect_class,predic_rate,obj_X,obj_Y,width,height,Est_area,dist,region
51859,23291,60,222,2,1,cell,95%,28,41,8,8,51,-7.28010988928052,B
51860,23291,60,222,2,2,cell,96%,28,30,9,9,64,4.47213595499958,A
51861,23292,60,223,3,1,cell,71%,6,26,10,10,79,25.298221281347,A
51862,23292,60,223,3,2,cell,96%,30,40,8,7,44,-6,B
51863,23292,60,223,3,3,cell,96%,30,31,9,8,57,3,A
51864,23293,60,224,2,1,cell,94%,29,41,8,8,51,-7.07106781186548,B
51865,23293,60,224,2,2,cell,97%,29,30,9,8,57,4.12310562561766,A
51866,23294,60,225,2,1,cell,94%,29,31,9,8,57,3.16227766016838,A
51867,23294,60,225,2,2,cell,94%,29,40,8,7,44,-6.08276253029822,B
51868,23295,60,226,4,1,cell,88%,7,32,9,10,71,23.0867927612304,A
51869,23295,60,226,4,2,cell,75%,9,42,11,9,78,-22.4722050542442,B
51870,23295,60,226,4,3,cell,95%,30,40,8,8,51,-6,B
51871,23295,60,226,4,4,cell,96%,30,30,9,8,57,4,A
51872,23296,60,227,4,1,cell,93%,7,30,9,9,64,23.3452350598575,A
51873,23296,60,227,4,2,cell,67%,10,41,10,9,71,-21.1896201004171,B
51874,23296,60,227,4,3,cell,96%,31,38,8,7,44,-4.12310562561766,B
51875,23296,60,227,4,4,cell,95%,31,29,9,8,57,5.09901951359278,A
51876,23297,60,228,5,1,cell,91%,7,31,8,9,57,23.1948270094864,A
51877,23297,60,228,5,2,cell,72%,9,42,11,10,87,-22.4722050542442,B
51878,23297,60,228,5,3,cell,30%,15,51,16,6,76,-22.6715680975093,B
51879,23297,60,228,5,4,cell,96%,30,30,9,8,57,4,A
51880,23297,60,228,5,5,cell,95%,31,41,8,8,51,-7.07106781186548,B
51881,23298,60,229,5,1,cell,94%,8,27,10,9,71,23.0867927612304,A
51882,23298,60,229,5,2,cell,90%,11,38,10,10,79,-19.4164878389476,B
51883,23298,60,229,5,3,cell,83%,17,48,17,8,107,-19.1049731745428,B
51884,23298,60,229,5,4,cell,94%,32,37,8,7,44,-3.60555127546399,B
51885,23298,60,229,5,5,cell,95%,32,28,9,8,57,6.32455532033676,A
51886,23299,60,230,4,1,cell,45%,6,34,9,10,71,-24,B
51887,23299,60,230,4,2,cell,78%,11,42,8,7,44,-20.6155281280883,B
51888,23299,60,230,4,3,cell,94%,29,41,8,8,51,-7.07106781186548,B
51889,23299,60,230,4,4,cell,96%,30,31,8,8,51,3,A
51890,23300,60,231,4,1,cell,62%,11,47,12,8,76,-23.0217288664427,B
51891,23300,60,231,4,2,cell,76%,8,38,5,7,28,-22.3606797749979,B
51892,23300,60,231,4,3,cell,96%,29,31,9,8,57,3.16227766016838,A
51893,23300,60,231,4,4,cell,95%,29,41,7,8,44,-7.07106781186548,B
51894,23301,60,232,4,1,cell,55%,7,37,6,8,38,-23.1948270094864,B
51895,23301,60,232,4,2,cell,41%,11,46,12,8,76,-22.4722050542442,B
51896,23301,60,232,4,3,cell,90%,28,41,9,7,50,-7.28010988928052,B
51897,23301,60,232,4,4,cell,94%,28,31,9,8,57,3.60555127546399,A
51898,23302,60,233,5,1,cell,93%,5,26,10,9,71,26.2488094968134,A
51899,23302,60,233,5,2,cell,91%,8,36,8,7,44,-22.0907220343745,B
51900,23302,60,233,5,3,cell,92%,16,48,10,8,63,-19.7989898732233,B
51901,23302,60,233,5,4,cell,95%,30,31,9,8,57,3,A
51902,23302,60,233,5,5,cell,90%,30,40,8,7,44,-6,B
51903,23303,60,234,5,1,cell,92%,5,26,10,10,79,26.2488094968134,A
51904,23303,60,234,5,2,cell,37%,7,36,7,7,39,-23.0867927612304,B
51905,23303,60,234,5,3,cell,92%,14,47,10,7,55,-20.6155281280883,B
51906,23303,60,234,5,4,cell,94%,29,32,9,9,64,2.23606797749979,A
51907,23303,60,234,5,5,cell,94%,29,41,8,7,44,-7.07106781186548,B
51908,23304,60,235,5,1,cell,91%,6,13,11,15,130,31.8904374382039,A
51909,23304,60,235,5,2,cell,72%,7,28,12,9,85,23.7697286480094,A
51910,23304,60,235,5,3,cell,92%,7,39,9,10,71,-23.5372045918796,B
51911,23304,60,235,5,4,cell,96%,30,40,8,7,44,-6,B
51912,23304,60,235,5,5,cell,94%,31,30,9,7,50,4.12310562561766,A
51913,23305,60,236,5,1,cell,57%,7,11,11,13,113,32.5269119345812,A
51914,23305,60,236,5,2,cell,88%,8,25,10,8,63,23.7697286480094,A
51915,23305,60,236,5,3,cell,92%,8,36,8,11,70,-22.0907220343745,B
51916,23305,60,236,5,4,cell,91%,31,31,9,7,50,3.16227766016838,A
51917,23305,60,236,5,5,cell,95%,31,41,8,7,44,-7.07106781186548,B
51918,23306,60,237,3,1,cell,26%,10,14,4,7,22,28.2842712474619,A
51919,23306,60,237,3,2,cell,96%,29,31,9,8,57,3.16227766016838,A
51920,23306,60,237,3,3,cell,94%,28,40,7,7,39,-6.32455532033676,B
51921,23307,60,238,3,1,cell,78%,9,14,7,8,44,29,A
51922,23307,60,238,3,2,cell,95%,27,30,9,7,50,5,A
51923,23307,60,238,3,3,cell,96%,27,41,8,7,44,-7.61577310586391,B
51924,23308,60,239,3,1,cell,95%,15,13,11,8,70,25.8069758011279,A
51925,23308,60,239,3,2,cell,95%,29,32,9,8,57,2.23606797749979,A
51926,23308,60,239,3,3,cell,94%,28,42,7,7,39,-8.24621125123532,B
51927,23309,60,240,3,1,cell,92%,13,12,9,10,71,27.8028775489157,A
51928,23309,60,240,3,2,cell,95%,27,41,8,7,44,-7.61577310586391,B
51929,23309,60,240,3,3,cell,93%,28,32,9,8,57,2.82842712474619,A
51930,23310,60,241,3,1,cell,92%,14,12,11,8,70,27.2029410174709,A
51931,23310,60,241,3,2,cell,93%,28,32,9,8,57,2.82842712474619,A
51932,23310,60,241,3,3,cell,94%,27,41,7,7,39,-7.61577310586391,B
51933,23311,60,242,3,1,cell,90%,13,11,9,8,57,28.6006992921502,A
51934,23311,60,242,3,2,cell,95%,28,31,10,8,63,3.60555127546399,A
51935,23311,60,242,3,3,cell,96%,27,41,7,8,44,-7.61577310586391,B
51936,23312,60,243,4,1,cell,92%,11,12,8,8,51,29.0688837074973,A
51937,23312,60,243,4,2,cell,49%,10,4,6,6,29,36.0555127546399,A
51938,23312,60,243,4,3,cell,95%,28,31,9,8,57,3.60555127546399,A
51939,23312,60,243,4,4,cell,94%,27,41,7,7,39,-7.61577310586391,B
51940,23313,60,244,3,1,cell,81%,12,13,8,8,51,27.6586333718787,A
51941,23313,60,244,3,2,cell,93%,29,31,10,8,63,3.16227766016838,A
51942,23313,60,244,3,3,cell,96%,28,41,9,7,50,-7.28010988928052,B
51943,23314,60,245,6,1,cell,94%,6,29,9,10,71,24.5153013442625,A
51944,23314,60,245,6,2,cell,91%,7,6,9,10,71,36.2353418639869,A
51945,23314,60,245,6,3,cell,92%,8,18,9,8,57,27.2029410174709,A
51946,23314,60,245,6,4,cell,91%,16,12,8,10,63,26.0768096208106,A
51947,23314,60,245,6,5,cell,94%,31,31,9,7,50,3.16227766016838,A
51948,23314,60,245,6,6,cell,95%,30,41,7,7,39,-7,B
51949,23315,60,246,6,1,cell,95%,7,28,9,10,71,23.7697286480094,A
51950,23315,60,246,6,2,cell,87%,8,5,9,9,64,36.4005494464026,A
51951,23315,60,246,6,3,cell,94%,8,17,9,8,57,27.8028775489157,A
51952,23315,60,246,6,4,cell,93%,17,12,8,10,63,25.5538646783613,A
51953,23315,60,246,6,5,cell,92%,31,32,9,8,57,2.23606797749979,A
51954,23315,60,246,6,6,cell,94%,32,41,8,7,44,-7.28010988928052,B
51955,23316,60,247,4,1,cell,67%,12,4,10,9,71,34.9857113690718,A
51956,23316,60,247,4,2,cell,77%,23,12,8,10,63,23.0867927612304,A
51957,23316,60,247,4,3,cell,94%,28,31,9,8,57,3.60555127546399,A
51958,23316,60,247,4,4,cell,92%,28,41,7,7,39,-7.28010988928052,B
51959,23317,60,248,4,1,cell,86%,13,4,10,8,63,34.4818792991333,A
51960,23317,60,248,4,2,cell,42%,23,12,8,11,70,23.0867927612304,A
51961,23317,60,248,4,3,cell,92%,28,41,8,7,44,-7.28010988928052,B
51962,23317,60,248,4,4,cell,94%,28,31,9,8,57,3.60555127546399,A
51963,23318,60,249,3,1,cell,93%,17,11,10,9,71,26.4196896272458,A
51964,23318,60,249,3,2,cell,95%,30,32,9,8,57,2,A
51965,23318,60,249,3,3,cell,95%,30,42,8,8,51,-8,B
51966,23319,60,250,3,1,cell,93%,16,10,10,9,71,27.7848879788996,A
51967,23319,60,250,3,2,cell,94%,29,32,9,8,57,2.23606797749979,A
51968,23319,60,250,3,3,cell,93%,28,41,7,7,39,-7.28010988928052,B
51969,23320,60,251,3,1,cell,87%,16,11,9,10,71,26.9258240356725,A
51970,23320,60,251,3,2,cell,96%,29,33,9,8,57,1.4142135623731,A
51971,23320,60,251,3,3,cell,93%,29,42,7,7,39,-8.06225774829855,B
51972,23321,60,252,3,1,cell,94%,13,7,8,11,70,31.9061122670876,A
51973,23321,60,252,3,2,cell,92%,29,31,9,8,57,3.16227766016838,A
51974,23321,60,252,3,3,cell,94%,29,41,8,7,44,-7.07106781186548,B
51975,23322,60,253,4,1,cell,59%,14,14,12,11,104,25.6124969497314,A
51976,23322,60,253,4,2,cell,87%,13,2,9,5,36,36.2353418639869,A
51977,23322,60,253,4,3,cell,94%,29,33,9,8,57,1.4142135623731,A
51978,23322,60,253,4,4,cell,89%,29,43,8,7,44,-9.05538513813742,B
51979,23323,60,254,3,1,cell,92%,16,14,9,8,57,24.4131112314674,A
51980,23323,60,254,3,2,cell,91%,28,42,8,7,44,-8.24621125123532,B
51981,23323,60,254,3,3,cell,94%,28,33,9,8,57,2.23606797749979,A
51982,23324,60,255,5,1,cell,93%,8,25,10,10,79,23.7697286480094,A
51983,23324,60,255,5,2,cell,87%,11,16,9,8,57,26.1725046566048,A
51984,23324,60,255,5,3,cell,95%,20,15,9,8,57,21.4709105535839,A
51985,23324,60,255,5,4,cell,90%,31,43,7,7,39,-9.05538513813742,B
51986,23324,60,255,5,5,cell,95%,32,33,9,8,57,2.23606797749979,A
51987,23325,60,256,4,1,cell,46%,11,15,5,6,24,26.8700576850888,A
51988,23325,60,256,4,2,cell,94%,18,14,11,8,70,23.3238075793812,A
51989,23325,60,256,4,3,cell,95%,29,33,9,8,57,1.4142135623731,A
51990,23325,60,256,4,4,cell,95%,28,42,7,7,39,-8.24621125123532,B
51991,23326,60,257,4,1,cell,51%,12,14,5,7,28,26.9072480941474,A
51992,23326,60,257,4,2,cell,92%,22,12,10,8,63,23.4093998214393,A
51993,23326,60,257,4,3,cell,94%,30,32,8,8,51,2,A
51994,23326,60,257,4,4,cell,95%,30,41,8,7,44,-7,B
51995,23327,60,258,3,1,cell,92%,14,13,9,8,57,26.4007575648882,A
51996,23327,60,258,3,2,cell,95%,30,32,9,8,57,2,A
51997,23327,60,258,3,3,cell,94%,29,42,7,6,33,-8.06225774829855,B
51998,23328,60,259,3,1,cell,92%,15,13,10,8,63,25.8069758011279,A
51999,23328,60,259,3,2,cell,96%,29,32,9,8,57,2.23606797749979,A
52000,23328,60,259,3,3,cell,94%,29,42,7,7,39,-8.06225774829855,B
